BOROUGH,HOUSE,STREET,STREETON,RACKS,RACKTYPE,WORKTYPE,WORKDATE,X,Y
1,111,ST MARK'S PL,1,Small,Install,11/14/2007,988740,204211
1,87,ST MARK'S PL,1,Large,Install,11/14/2007,988444,204366
1,269,E 10 ST,1,Small,Install,11/14/2007,988952,204661
1,265,E 10 ST,1,Small,Install,11/14/2007,988909,204685
1,56,ST MARK'S PL,2,Small,Install,11/14/2007,987912,204497
1,60,ST MARK'S PL,1,Small,Install,11/14/2007,987967,204467
1,80,ST MARK'S PL,1,Large,Install,11/14/2007,988175,204352
1,80,ST MARK'S PL,1,Small,Install,11/14/2007,988175,204352
1,71,ST MARK'S PL,1,Small,Install,11/14/2007,988174,204532
1,59,ST MARK'S PL,1,Small,Install,11/14/2007,988042,204606
1,53,ST MARK'S PL,1,Small,Install,11/14/2007,987977,204642
1,170,2 AV,1,Small,Install,11/14/2007,988095,205268
1,235,E 10 ST,1,Small,Install,11/14/2007,988401,204967
1,239,E 10 ST,1,Small,Install,11/14/2007,988455,204937
1,244,E 14 ST,2,Small,Install,11/14/2007,988270,206076
1,246,E 14 ST,1,Small,Install,11/14/2007,988270,206076
1,248,E 14 ST,1,Small,Install,11/14/2007,988270,206076
1,11,E 30 ST,1,Small,Install,11/14/2007,988287,210967
1,120,MADISON AV,1,Small,Install,11/14/2007,988434,210909
1,13,E 30 ST,2,Small,Install,11/14/2007,988305,210956
1,203,E 14 ST,1,Large,Install,11/14/2007,987989,206445
1,197,3 AV,2,Small,Install,11/14/2007,988333,207191
1,206,E 18 ST,1,Small,Install,11/14/2007,988414,207201
1,310,2 AV,1,Large,Install,11/14/2007,989012,206996
1,314,2 AV,1,Small,Install,11/14/2007,989030,207029
1,355,1 AV,1,Large,Install,11/14/2007,989782,207232
1,385,1 AV,1,Large,Install,11/14/2007,990063,207707
1,421,1 AV,2,Small,Install,11/14/2007,990323,208199
1,15,W 65 ST,1,Large,Install,11/14/2007,989678,220731
1,100,AMSTERDAM AV,2,Large,Install,11/14/2007,988134,221340
1,45,COLUMBUS AV,1,Large,Install,11/20/2007,988865,219990
1,27,W 72 ST,2,Large,Install,11/20/2007,990514,222445
1,304,COLUMBUS AV,1,Large,Install,11/20/2007,990348,223119
1,304,COLUMBUS AV,1,Small,Install,11/20/2007,990348,223119
1,310,COLUMBUS AV,1,Large,Install,11/20/2007,990386,223187
1,227,W 61 ST,2,Small,Install,11/20/2007,987479,220758
1,2232,BROADWAY,2,Small,Install,11/20/2007,990001,224973
1,2240,BROADWAY,1,Small,Install,11/20/2007,990056,225122
1,2242,BROADWAY,1,Small,Install,11/20/2007,990056,225122
1,2246,BROADWAY,1,Large,Install,11/20/2007,990056,225122
1,225,W 80 ST,1,Small,Install,11/20/2007,990056,225122
1,2255,BROADWAY,1,Large,Install,11/20/2007,989923,225332
1,2250,BROADWAY,2,Large,Install,11/20/2007,990184,225173
1,2511,BROADWAY,1,Large,Install,11/20/2007,991597,228338
1,310,W 80 ST,1,Small,Install,11/20/2007,989369,225324
1,1225,1 AV,2,Small,Install,11/20/2007,995620,217710
1,1237,1 AV,1,Small,Install,11/20/2007,995695,217844
1,1604,3 AV,2,Small,Install,11/20/2007,997475,224066
1,1640,3 AV,1,Large,Install,11/20/2007,997638,224362
1,1650,3 AV,1,Large,Install,11/20/2007,997724,224543
1,1637,3 AV,1,Large,Install,11/20/2007,997911,224189
1,8,W 108 ST,1,Small,Install,11/20/2007,995344,230543
1,2581,BROADWAY,1,Large,Install,11/20/2007,992160,229148
1,2581,BROADWAY,1,Small,Install,11/20/2007,992160,229148
1,246,W 106 ST,1,Small,Install,11/20/2007,993291,231038
1,2742,BROADWAY,1,Large,Install,11/20/2007,993197,230962
1,2749,BROADWAY,1,Small,Install,11/20/2007,992994,231170
1,2831,BROADWAY,1,Small,Install,11/20/2007,993272,232162
1,2805,BROADWAY,1,Small,Install,11/20/2007,993173,231984
1,2815,BROADWAY,1,Large,Install,11/20/2007,993173,231984
1,2821,BROADWAY,1,Small,Install,11/20/2007,993173,231984
1,2328,12 AV,3,Large,Install,11/20/2007,995449,237981
1,1229,1 AV,1,Small,Install,11/28/2007,995645,217755
1,50,E 89 ST,2,Small,Install,11/28/2007,996183,224252
1,244,E 86 ST,1,Large,Install,11/28/2007,997480,222642
1,244,E 86 ST,1,Small,Install,11/28/2007,997480,222642
1,240,E 86 ST,2,Large,Install,11/28/2007,997364,222706
1,222,E 86 ST,1,Large,Install,11/28/2007,997237,222776
1,210,E 86 ST,1,Large,Install,11/28/2007,997127,222777
1,203,E 86 ST,1,Large,Install,11/28/2007,997140,223045
1,215,E 86 ST,1,Large,Install,11/28/2007,997271,222985
1,217,E 86 ST,1,Large,Install,11/28/2007,997304,222967
1,233,E 86 ST,1,Small,Install,11/28/2007,997406,222911
1,241,E 86 ST,1,Small,Install,11/28/2007,997469,222876
1,225,E 86 ST,1,Small,Install,11/28/2007,997355,222939
1,1654,2 AV,1,Large,Install,11/28/2007,997650,222565
1,1660,2 AV,2,Large,Install,11/28/2007,997870,222712
1,353,E 86 ST,1,Large,Install,11/28/2007,998225,222456
1,355,E 86 ST,1,Large,Install,11/28/2007,998225,222456
1,1744,2 AV,1,Large,Install,11/28/2007,998302,223741
1,1748,2 AV,2,Large,Install,11/28/2007,998355,223836
1,2730,FREDRICK DOUGLASS BL,1,Small,Install,11/28/2007,1000483,239147
1,300,W 145 ST,1,Large,Install,11/28/2007,1000096,239021
1,300,W 145 ST,1,Small,Install,11/28/2007,1000096,239021
1,68,BRADHURST AV,1,Large,Install,11/28/2007,1000229,239285
1,68,BRADHURST AV,2,Small,Install,11/28/2007,1000229,239285
1,330,W 145 ST,4,Small,Install,11/28/2007,999877,239201
1,145,BRADHURST AV,1,Large,Install,11/28/2007,1000516,240365
1,630,W 168 ST,2,Large,Install,11/28/2007,1000425,245537
1,650,W 168 ST,1,Small,Install,11/28/2007,1000425,245537
1,651,W 168 ST,3,Small,Install,11/28/2007,1000501,246086
1,617,W 168 ST,2,Small,Install,11/28/2007,1000741,245954
1,52,CHAMBERS ST,1,Large,Install,12/5/2007,982562,199047
1,240,E 10 ST,1,Large,Install,12/5/2007,988371,204810
1,278,W 10 ST,1,Small,Install,12/5/2007,981946,206439
1,277,W 10 ST,1,Small,Install,12/5/2007,981985,206567
1,50,W 23 ST,,4,Large,Install,12/5/2007,986476,209593
1,609,9 AV,,1,Small,Install,12/5/2007,986367,215934
1,613,9 AV,,1,Large,Install,12/5/2007,986398,215990
1,1228,ST NICHOLAS AV,,1,Small,Install,12/5/2007,1001470,246474
1,4015,BROADWAY,,3,Small,Install,12/5/2007,1000876,245933
1,4033,BROADWAY,,1,Small,Install,12/5/2007,1000937,246135
1,4037,BROADWAY,,1,Small,Install,12/5/2007,1000937,246135
1,4021,BROADWAY,,1,Small,Install,12/5/2007,1000944,246028
1,1227,ST NICHOLAS AV,,1,Small,Install,12/5/2007,1001267,246530
3,589,FULTON ST,FLATBUSH AV,1,Large,Install,12/12/2007,989416,190377
3,4,FLATBUSH AV,,1,Large,Install,12/12/2007,989465,190198
3,30,FLATBUSH AV,,1,Large,Install,12/12/2007,989590,189956
3,125,S OXFORD ST,HANSON PL,1,Large,Install,12/12/2007,991747,189035
3,395,FLATBUSH AV EX,,2,Large,Install,12/12/2007,989580,190441
3,57,ROCKWELL PL,,3,Small,Install,12/12/2007,990095,190214
3,96,DE KALB AV,,1,Small,Install,12/12/2007,990076,190531
3,94,DE KALB AV,,1,Small,Install,12/12/2007,990018,190497
3,69,LAFAYETTE AV,,1,Large,Install,12/12/2007,990965,189686
3,67,LAFAYETTE AV,,1,Small,Install,12/12/2007,990945,189683
3,89,LAFAYETTE AV,,1,Small,Install,12/12/2007,991233,189726
3,75,LAFAYETTE AV,,1,Large,Install,12/12/2007,991092,189705
3,71,LAFAYETTE AV,,1,Large,Install,12/12/2007,991052,189699
3,166,DE KALB AV,,1,Large,Install,12/12/2007,991668,190453
3,7,FLATBUSH AV,,1,Large,Install,12/12/2007,989732,190072
3,9,FLATBUSH AV,,2,Large,Install,12/12/2007,989732,190072
3,678,FULTON ST,,1,Small,Install,12/12/2007,991219,189292
3,686,FULTON ST,,1,Small,Install,12/12/2007,991269,189250
3,710,FULTON ST,HANSON PL,1,Large,Install,12/12/2007,991576,189123
3,727,FULTON ST,ELLIOT PL,1,Large,Install,12/12/2007,991094,189540
3,86,S PORTLAND AV,,1,Large,Install,12/12/2007,991257,189561
3,745,FULTON ST,,1,Small,Install,12/12/2007,991254,189441
3,781,FULTON ST,,1,Large,Install,12/12/2007,991569,189268
3,759,FULTON ST,,3,Large,Install,12/12/2007,991431,189366
3,117,S OXFORD ST,,1,Large,Install,12/12/2007,991673,189234
3,29,GREENE AV,,2,Large,Install,12/12/2007,992027,189289
3,336,WAVERLY AV,,2,Large,Install,12/19/2007,993563,190145
3,367,WAVERLY AV,,1,Large,Install,12/19/2007,993588,189594
3,357,WAVERLY AV,,1,Large,Install,12/19/2007,993570,189722
3,353,WAVERLY AV,,1,Small,Install,12/19/2007,993549,189764
3,349,WAVERLY AV,,1,Small,Install,12/19/2007,993542,189809
3,173,GATES AV,,1,Large,Install,12/19/2007,995143,188943
3,499,WASHINGTON AV,,1,Large,Install,12/19/2007,994102,188234
3,501,WASHINGTON AV,,1,Large,Install,12/19/2007,994062,188179
3,62,DOWNING ST,,1,Large,Install,12/19/2007,995002,188442
3,331,MYRTLE AV,,2,Large,Install,12/19/2007,991264,192360
3,324,MYRTLE AV,,1,Small,Install,12/19/2007,991595,191781
3,266,CARLTON AV,,2,Large,Install,12/19/2007,991923,190597
3,203,DE KALB AV,,2,Large,Install,12/19/2007,992155,190584
3,197,DE KALB AV,,1,Large,Install,12/19/2007,992088,190571
3,229,DE KALB AV,,1,Large,Install,12/19/2007,992470,190562
3,223,DE KALB AV,,1,Large,Install,12/19/2007,992412,190559
3,221,DE KALB AV,,1,Large,Install,12/19/2007,992395,190564
3,241,DE KALB AV,,1,Large,Install,12/19/2007,992679,190543
3,186,DE KALB AV,,2,Large,Install,12/19/2007,991939,190448
3,216,DE KALB AV,,1,Large,Install,12/19/2007,992382,190440
3,226,DE KALB AV,,3,Large,Install,12/19/2007,992474,190439
3,230,DE KALB AV,,4,Large,Install,12/19/2007,992629,190433
3,270,VANDERBILT AV,,3,Small,Install,12/19/2007,992777,190397
3,135,PLYMOUTH ST,ADAMS ST,1,Small,Install,1/15/2008,987577,195811
3,20,JAY ST,,1,Large,Install,1/15/2008,987834,195800
3,25,JAY ST,,4,Small,Install,1/15/2008,988075,195855
3,50,JOHN ST,,1,Large,Install,1/15/2008,988075,195855
3,18,BRIDGE ST,,1,Small,Install,1/15/2008,988421,195820
3,1,MAIN ST,,2,Large,Install,1/15/2008,986961,195599
3,36,BRIDGE ST,,1,Small,Install,1/15/2008,988440,195608
3,50,BRIDGE ST,,1,Large,Install,1/15/2008,988353,195537
3,42,MAIN ST,,1,Small,Install,1/15/2008,986768,195291
3,67,FRONT ST,,1,Small,Install,1/15/2008,986768,195291
3,63,FRONT ST,,1,Small,Install,1/15/2008,986670,195323
3,45,WASHINGTON ST,,2,Large,Install,1/15/2008,987276,195346
3,81,PEARL ST,,1,Small,Install,1/15/2008,987813,195318
3,70,WASHINGTON ST,,2,Large,Install,1/15/2008,987029,195065
3,65,WASHINGTON ST,,1,Large,Install,1/15/2008,987204,195080
3,85,ADAMS ST,YORK ST,1,Large,Install,1/15/2008,987513,194938
3,100,JAY ST,,1,Large,Install,1/15/2008,987824,195030
3,89,BRIDGE ST,,1,Small,Install,1/15/2008,988572,194933
3,73,BRIDGE ST,,1,Small,Install,1/15/2008,988556,195121
3,79,BRIDGE ST,,1,Large,Install,1/15/2008,988575,195008
3,65,BERGEN ST,,1,Large,Install,1/29/2008,986830,189593
3,81,BERGEN ST,,1,Large,Install,1/29/2008,986963,189477
3,68,BERGEN ST,,1,Large,Install,1/29/2008,986749,189466
3,369,9 ST,,1,Large,Install,1/29/2008,988663,182798
3,562,5 AV,,1,Large,Install,1/29/2008,987069,181689
3,184,16 ST,,1,Large,Install,1/29/2008,987143,181411
3,200,16 ST,,2,Small,Install,1/29/2008,987314,181296
3,5,PLAZA ST W,,2,Large,Install,1/29/2008,992154,185247
3,274,GARFIELD PL,8 AV,2,Large,Install,1/29/2008,991306,183684
3,274,GARFIELD PL,GARFIELD PL,3,Large,Install,1/29/2008,991306,183684
3,516,9 ST,,2,Small,Install,1/29/2008,990009,181732
3,446,16 ST,,1,Large,Install,1/29/2008,989803,179716
3,153,WINDSOR PL,,1,Large,Install,1/29/2008,989844,179567
3,564,VANDERBILT AV,DEAN ST,1,Large,Install,1/29/2008,993004,186961
3,10,PLAZA ST E,,1,Large,Install,1/29/2008,992328,185446
4,39‐20,BELL BL,,1,Large,Install,1/29/2008,1047366,218010
4,42‐14,BELL BL,,1,Small,Install,1/29/2008,1047789,217076
1,359,AV OF THE AMERICAS,,1,Large,Install,2/7/2008,983997,206064
1,450,W 17 ST,,4,Large,Install,2/7/2008,982478,210152
1,22,W 46 ST,,1,Large,Install,2/7/2008,989681,214840
3,80,JOHN ST,,1,Small,Install,2/7/2008,988421,195820
3,45,WASHINGTON ST,,1,Small,Install,2/7/2008,987276,195346
3,81,BERGEN ST,,1,Large,Install,2/7/2008,986963,189477
3,885,NOSTRAND AV,,1,Small,Install,2/7/2008,997976,182100
3,887,NOSTRAND AV,,1,Small,Install,2/7/2008,997976,182100
3,140,PROVOST ST,PAIDGE AV,2,Small,Install,2/7/2008,998832,206697
3,51,LINCOLN RD,,1,Large,Install,2/7/2008,994977,180098
3,51,LINCOLN RD,1,Small,Install,2/7/2008,994977,180098
3,41,LINCOLN RD,1,Small,Install,2/7/2008,994911,180078
3,464,87 ST,1,Small,Install,2/7/2008,976723,165485
3,2245,KIMBALL ST,1,Small,Install,2/7/2008,1005506,160673
1,298,E 3 ST,1,Small,Install,2/16/2008,989902,201955
1,504,E 5 ST,1,Small,Install,2/16/2008,988591,203210
1,523,E 5 ST,1,Small,Install,2/16/2008,988919,203259
1,431,E 6 ST,1,Small,Install,2/16/2008,988489,203784
1,335,E 6 ST,1,Small,Install,2/16/2008,987908,204106
1,333,E 6 ST,1,Small,Install,2/16/2008,987887,204118
1,62,E 4 ST,1,Small,Install,2/16/2008,986802,203911
1,65,2 AV,1,Small,Install,2/16/2008,987028,203856
1,80,E 4 ST,1,Small,Install,2/16/2008,987028,203856
1,13,E 3 ST,1,Small,Install,2/16/2008,986797,203852
1,9,E 3 ST,1,Small,Install,2/16/2008,986752,203873
1,5,E 3 ST,2,Small,Install,2/16/2008,986711,203904
1,79,E 4 ST,1,Small,Install,2/16/2008,987020,204022
1,73,E 4 ST,1,Small,Install,2/16/2008,986945,204067
1,59,E 4 ST,1,Small,Install,2/16/2008,986801,204143
1,57,E 4 ST,1,Small,Install,2/16/2008,986768,204162
1,70,PRINCE ST,1,Small,Install,2/16/2008,985096,202944
1,70,MORTON ST,1,Small,Install,2/16/2008,982448,205530
1,52,MORTON ST,1,Small,Install,2/16/2008,982680,205460
1,45,MORTON ST,1,Small,Install,2/16/2008,982770,205598
1,49,MORTON ST,1,Small,Install,2/16/2008,982742,205599
1,448,HUDSON ST,1,Small,Install,2/16/2008,982502,205698
1,452,HUDSON ST,1,Small,Install,2/16/2008,982502,205698
1,65,MORTON ST,1,Small,Install,2/16/2008,982502,205698
1,69,MORTON ST,1,Small,Install,2/16/2008,982502,205698
1,108,PERRY ST,1,Small,Install,2/16/2008,982640,207078
1,101,PERRY ST,1,Small,Install,2/16/2008,982659,207182
1,504,E 5 ST,1,Small,Install,2/23/2008,988591,203210
1,351,E 12 ST,1,Small,Install,2/23/2008,988759,205316
1,349,E 12 ST,1,Small,Install,2/23/2008,988736,205376
1,341,E 12 ST,1,Small,Install,2/23/2008,988657,205419
1,331,E 12 ST,,1,Large,Install,2/23/2008,988600,205451
1,292,ELIZABETH ST,,1,Small,Install,2/23/2008,986166,203320
1,296,ELIZABETH ST,,1,Small,Install,2/23/2008,986177,203370
1,302,ELIZABETH ST,,1,Small,Install,2/23/2008,986191,203436
1,500,LA GUARDIA PL,,1,Large,Install,2/23/2008,984331,204346
1,60,E 12 ST,,1,Large,Install,2/23/2008,986805,206282
1,70,E 12 ST,,1,Large,Install,2/23/2008,986907,206232
1,51,E 12 ST,,1,Small,Install,2/23/2008,986645,206493
1,821,BROADWAY,,1,Small,Install,2/23/2008,986645,206493
1,422,HUDSON ST,,1,Large,Install,2/23/2008,982430,205373
1,430,HUDSON ST,,1,Large,Install,2/23/2008,982452,205460
1,434,HUDSON ST,,1,Large,Install,2/23/2008,982458,205504
1,448,HUDSON ST,,1,Large,Install,2/23/2008,982502,205698
1,435,HUDSON ST,,2,Large,Install,2/23/2008,982263,205461
1,550,HUDSON ST,,1,Large,Install,2/23/2008,982640,207078
3,838,NOSTRAND AV,,1,Large,Install,2/23/2008,997913,183131
3,969,NOSTRAND AV,,2,Large,Install,2/23/2008,998050,181434
3,1127,NOSTRAND AV,,1,Large,Install,2/23/2008,998050,179824
3,1082,NOSTRAND AV,,1,Large,Install,2/23/2008,997834,180253
1,273,E 3 ST,,1,Large,Install,2/24/2008,989717,202210
1,248,E 2 ST,,1,Small,Install,2/24/2008,989364,202131
1,601,E 11 ST,,1,Small,Install,2/24/2008,990016,204317
1,605,E 11 ST,,2,Small,Install,2/24/2008,990097,204317
1,121,E 3 ST,,3,Large,Install,2/24/2008,988071,203209
1,259,E 10 ST,,1,Small,Install,2/24/2008,988843,204721
1,53,E 3 ST,,1,Large,Install,2/24/2008,987269,203585
1,53,E 3 ST,,1,Small,Install,2/24/2008,987269,203585
1,8,E 3 ST,,2,Large,Install,2/24/2008,986780,203709
1,12,COOPER SQ,,1,Large,Install,2/24/2008,986519,204332
1,12,COOPER SQ,,4,Small,Install,2/24/2008,986519,204332
1,132,W 14 ST,,1,Small,Install,2/24/2008,984628,208077
1,16,E 16 ST,,2,Small,Install,2/24/2008,986469,207645
1,233,PARK AV S,E 19 ST,2,Small,Install,2/24/2008,987607,207934
1,235,PARK AV S,E 19 ST,1,Small,Install,2/24/2008,987664,208038
1,80,CATHERINE ST,,1,Large,Install,3/8/2008,984965,198186
1,100,READE ST,,1,Large,Install,3/8/2008,982022,200078
1,197,EAST BROADWAY,,2,Large,Install,3/8/2008,987479,199399
1,192,EAST BROADWAY,,1,Large,Install,3/8/2008,987425,199571
1,64,ESSEX ST,,1,Large,Install,3/8/2008,987441,200522
1,66,ESSEX ST,,1,Large,Install,3/8/2008,987441,200522
1,124,AV C,,1,Large,Install,3/8/2008,990279,203233
1,134,AV C,,2,Large,Install,3/8/2008,990368,203385
1,171,AV C,,1,Large,Install,3/8/2008,990469,203890
1,83,ESSEX ST,,1,Large,Install,3/8/2008,987340,200958
1,55,AV A,,1,Large,Install,3/8/2008,988325,203124
1,57,AV A,,1,Large,Install,3/8/2008,988325,203124
1,88,E 4 ST,,1,Large,Install,3/8/2008,987325,203678
1,94,E 4 ST,,1,Large,Install,3/8/2008,987325,203678
1,98,E 4 ST,,1,Large,Install,3/8/2008,987325,203678
1,57,E 4 ST,,3,Large,Install,3/8/2008,986768,204162
1,50,PRINCE ST,,2,Large,Install,3/8/2008,985350,202783
1,150,W 4 ST,,1,Large,Install,3/8/2008,984052,205738
1,148,W 4 ST,,1,Large,Install,3/8/2008,984066,205715
1,48,E 13 ST,,1,Large,Install,3/8/2008,986464,206706
1,72,E 13 ST,,1,Large,Install,3/8/2008,986847,206546
1,74,E 13 ST,,1,Large,Install,3/8/2008,986847,206546
1,281,BLEECKER ST,,1,Large,Install,3/8/2008,983367,205923
1,159,W 4 ST,,1,Large,Install,3/8/2008,983938,205949
1,24,W 55 ST,,1,Small,Install,3/8/2008,990751,216871
1,220,E 86 ST,,1,Large,Install,3/8/2008,997178,222737
3,386,MYRTLE AV,,1,Small,Install,3/8/2008,992428,191734
3,154,VANDERBILT AV,,1,Large,Install,3/8/2008,992546,191687
1,1728,BROADWAY,,2,Small,Install,3/9/2008,989250,217774
1,1740,BROADWAY,,2,Large,Install,3/9/2008,989332,217957
1,425,W 47 ST,,1,Large,Install,3/9/2008,986681,216981
1,167,W 73 ST,,1,Small,Install,3/9/2008,989689,223166
1,431,RIVERSIDE DR,,1,Large,Install,3/9/2008,993655,233754
1,601,W 115 ST,,1,Large,Install,3/9/2008,994029,233549
1,4881,BROADWAY,W 204 ST,1,Large,Install,3/9/2008,1005314,255205
2,3874,SEDGWICK AV,,1,Small,Install,3/9/2008,1013578,260892
2,75,W 205 ST,,2,Large,Install,3/9/2008,1014941,259889
1,311,E 8 ST,,1,Large,Install,3/15/2008,989856,203583
1,311,E 8 ST,,1,Small,Install,3/15/2008,989856,203583
1,341,E 6 ST,,1,Large,Install,3/15/2008,987980,204079
1,115,E 9 ST,,1,Large,Install,3/15/2008,987136,205444
1,114,4 AV,,1,Large,Install,3/15/2008,986907,206232
1,115,4 AV,,1,Large,Install,3/15/2008,987143,206259
1,211,CENTRE ST,,1,Large,Install,3/16/2008,984473,201392
1,525,E HOUSTON ST,,2,Large,Install,3/16/2008,990877,200964
1,60,2 AV,,1,Large,Install,3/16/2008,987212,203677
1,62,2 AV,,1,Large,Install,3/16/2008,987212,203677
1,176,2 AV,,1,Large,Install,3/16/2008,988145,205386
1,61,2 AV,,1,Large,Install,3/16/2008,987039,203794
1,59,2 AV,,2,Large,Install,3/16/2008,987021,203762
1,8,E 16 ST,,1,Large,Install,3/16/2008,986453,207723
1,10,IRVING PL,,1,Large,Install,3/16/2008,987646,206693
1,35,IRVING PL,,1,Large,Install,3/16/2008,987547,207294
1,45,IRVING PL,,1,Large,Install,3/16/2008,987547,207294
1,225,PARK AV S,,1,Large,Install,3/16/2008,987603,207826
1,239,PARK AV S,,1,Large,Install,3/16/2008,987665,208092
1,217,E 23 ST,E 23 ST,1,Large,Install,3/16/2008,989235,208390
1,581,2 AV,E 32 ST,1,Large,Install,3/16/2008,990578,210160
1,210,E 34 ST,,3,Large,Install,3/16/2008,990435,210791
1,201,E 34 ST,,2,Large,Install,3/16/2008,990427,210971
1,521,3 AV,,1,Small,Install,3/16/2008,990487,211120
1,521,3 AV,E 35 ST,2,Small,Install,3/16/2008,990487,211120
1,591,3 AV,,1,Large,Install,3/16/2008,990980,211970
1,589,3 AV,,1,Large,Install,3/16/2008,990970,211952
1,530,1 AV,,2,Large,Install,3/16/2008,991534,209192
1,564,1 AV,,1,Large,Install,3/16/2008,991534,209192
1,250,PARK AV,,3,Large,Install,3/16/2008,990899,214404
1,464,PARK AV,,1,Large,Install,3/16/2008,992280,216905
1,245,PARK AV,,3,Large,Install,3/16/2008,991253,214208
1,305,E 45 ST,,1,Small,Install,3/16/2008,992578,213169
1,557,W 23 ST,,2,Large,Install,3/26/2008,982620,212112
1,548,W 28 ST,,1,Large,Install,3/26/2008,983054,213025
1,528,W 29 ST,,1,Large,Install,3/26/2008,983421,213198
1,419,W 34 ST,,1,Large,Install,3/26/2008,985051,214027
1,505,8 AV,8 AV,1,Small,Install,3/26/2008,986126,213688
1,315,W 39 ST,,1,Small,Install,3/26/2008,986448,214690
1,252,8 AV,,1,Large,Install,3/26/2008,984694,210692
1,270,W 25 ST,,1,Small,Install,3/26/2008,985061,211114
1,282,W 25 ST,,1,Large,Install,3/26/2008,984978,211200
1,261,W 25 ST,,2,Small,Install,3/26/2008,985167,211233
1,247,W 35 ST,,1,Large,Install,3/26/2008,986536,213462
1,520,8 AV,,1,Small,Install,3/26/2008,986489,213838
1,150,W 17 ST,,2,Large,Install,3/26/2008,984862,208885
1,106,W 20 ST,,1,Small,Install,3/26/2008,985709,209237
1,108,W 20 ST,,1,Small,Install,3/26/2008,985709,209237
1,171,W 23 ST,,1,Large,Install,3/26/2008,985559,210393
1,167,W 23 ST,,1,Large,Install,3/26/2008,985611,210364
1,130,W 25 ST,,1,Large,Install,3/26/2008,986119,210537
1,111,W 28 ST,,1,Small,Install,3/26/2008,986709,211262
1,113,W 28 ST,,1,Small,Install,3/26/2008,986709,211262
1,5,W 19 ST,,1,Small,Install,3/26/2008,986545,208645
1,43,W 24 ST,,2,Small,Install,3/26/2008,986661,210111
1,19,UNION SQ W,,2,Large,Install,3/26/2008,986619,207476
1,16,E 16 ST,,2,Small,Install,3/26/2008,986469,207645
1,205,W 43 ST,,1,Large,Install,3/26/2008,987931,215153
1,1632,BROADWAY,W 50 ST,1,Large,Install,3/26/2008,988825,216721
1,295,E 8 ST,,1,Large,Install,4/2/2008,989671,203672
1,295,E 8 ST,,1,Small,Install,4/2/2008,989671,203672
1,99,ESSEX ST,,1,Large,Install,4/2/2008,987498,201204
1,40,W 8 ST,,1,Small,Install,4/2/2008,984703,206305
1,65,W 11 ST,,3,Large,Install,4/2/2008,985001,207217
1,401,W 14 ST,9 AV,6,Large,Install,4/2/2008,982712,209365
1,450,W 17 ST,10 AV,3,Large,Install,4/2/2008,982478,210152
